,counts,Fitted
999,21,15.35971955136239
1000,17,15.641733645319844
1001,20,15.70964698689571
1002,10,15.924164637550923
1003,13,15.627956405673377
1004,22,15.496558621152495
1005,10,15.821730713936727
1006,18,15.530644178239891
1007,18,15.654112005090683
1008,27,15.771406440598936
1009,13,16.332836142410848
1010,16,16.16619437105309
1011,17,16.157884664421367
1012,10,16.199990455042155
1013,12,15.889990932290047
1014,19,15.695491409517402
1015,11,15.860716827120601
1016,12,15.6176809976855
1017,15,15.436796971643084
1018,15,15.414957123060928
1019,19,15.39420926690788
1020,20,15.574498791641558
1021,16,15.79577385205948
1022,17,15.805985171377435
1023,22,15.86568593665042
1024,14,16.172401663659755
1025,12,16.06378156855584
1026,13,15.860592513969905
1027,13,15.717562924034196
1028,8,15.581684813595272
1029,18,15.202600578875971
1030,12,15.34247058569496
1031,21,15.175347080252068
1032,18,15.466579797765037
1033,16,15.593250843639572
1034,14,15.613588313378521
1035,16,15.532908885788666
1036,12,15.556263453420161
1037,21,15.378450304591011
1038,21,15.659527860887033
1039,16,15.926551539368255
1040,17,15.93022397432077
1041,11,15.983712799446588
1042,15,15.734527171395186
1043,20,15.697800812825426
1044,15,15.912910772184153
1045,13,15.867265233574944
1046,19,15.723902007658983
1047,14,15.887706895355105
1048,13,15.79332153866642
1049,11,15.653655497495885
1050,15,15.420972734542019
1051,20,15.399924097814917
1052,19,15.62992789292417
1053,16,15.798431486357032
1054,15,15.80850992396011
1055,18,15.768084427762103
1056,20,15.879680242136784
1057,8,16.085696230029946
1058,18,15.681411424488912
1059,13,15.797340889027252
1060,8,15.657473880338676
1061,10,15.274600192282206
1062,13,15.010870182668095
1063,14,14.910326709297475
1064,14,14.864810361911672
1065,8,14.82156983189516
1066,12,14.480491346260864
1067,17,14.356466802789678
1068,14,14.488643486492052
1069,20,14.46421130024652
1070,21,14.741000735234193
1071,14,15.053950769998057
1072,14,15.001253219577224
1073,15,14.951190546677433
1074,11,14.953631019343561
1075,21,14.75594948029731
1076,17,15.068152077808017
1077,9,15.164744497759473
1078,17,14.856507290752893
1079,18,14.963681950057104
1080,11,15.115497888317035
1081,10,14.909723005822112
1082,13,14.664236855531007
1083,15,14.581025048517242
1084,12,14.601973796091379
1085,17,14.471875130128668
1086,16,14.598281397464092
1087,26,14.668367339511816
1088,15,15.234949044061798
1089,22,15.223201591858707
1090,19,15.56204153610763
1091,15,15.733939447381319
1092,11,15.697242475012253
1093,11,15.462380363182568
1094,23,15.239261356944368
1095,19,15.627298265255291
1096,10,15.795933340071597
1097,21,15.506136673068017
1098,19,15.78082991094019
1099,20,15.94178840347225
1100,17,16.14469898329864
1101,19,16.187464057975564
1102,14,16.328090843155856
1103,19,16.211686289077136
1104,11,16.35110196270235
1105,24,16.083546876488164
1106,17,16.479369580347473
1107,20,16.505401125171957
1108,21,16.680131068913358
1109,13,16.896124586993263
1110,24,16.701318393406385
1111,17,17.06625252141978
1112,18,17.062939919190647
1113,9,17.1097929589939
1114,15,16.704303328925597
1115,19,16.619088162479315
1116,28,16.73813374243442
1117,14,17.30122703147084
1118,11,17.136165667976368
1119,17,16.829357396498477
1120,16,16.83788955051541
1121,20,16.795995084910565
1122,18,16.956195330665036
1123,8,17.00838559989457
1124,24,16.557966325860306
1125,15,16.930068057251006
1126,16,16.833564654388454
1127,17,16.79188643358996
1128,16,16.802292135752317
1129,13,16.76217754088563
1130,13,16.574068699604133
1131,18,16.395365300386715
1132,16,16.475597071130167
1133,17,16.451817229494587
1134,15,16.479226391861715
1135,17,16.405265072268627
1136,14,16.43500184249705
1137,12,16.31325173845127
1138,11,16.097589175370565
1139,13,15.842709728522966
1140,22,15.700574277859603
1141,18,16.015545587808482
1142,14,16.114768344180845
1143,16,16.009029915050874
1144,5,16.00857843121926
1145,15,15.458149509658295
1146,22,15.43524203417538
1147,17,15.763479956308467
1148,19,15.825305982334902
1149,16,15.984040671297226
1150,10,15.984838649653293
1151,14,15.685596717170627
1152,13,15.601316869391166
1153,11,15.471251061684393
1154,16,15.247688520521102
1155,12,15.285304106415975
1156,13,15.121038924937034
1157,10,15.014987014452968
1158,23,14.764237663730318
1159,13,15.176025756701943
1160,14,15.067224504629632
1161,22,15.013863267477221
1162,18,15.363170127945217
1163,22,15.495011657310743
1164,20,15.820261098287062
1165,9,16.02924804337271
1166,17,15.677785659085467
1167,14,15.743896399973051
1168,17,15.65670156805347
1169,20,15.723866513492652
1170,18,15.93767318781802
1171,13,16.040789564189904
1172,17,15.888750121743195
1173,17,15.944312639497893
1174,17,15.997097031364856
1175,21,16.04724220363847
1176,16,16.294880164982118
1177,9,16.28013616865394
1178,11,15.916129378102635
1179,15,15.670322921118432
1180,15,15.63680677506251
1181,15,15.604966436309384
1182,8,15.574718114493914
1183,14,15.195982214729682
1184,18,15.136183092072269
1185,15,15.279373973231442
1186,12,15.265405274569869
1187,19,15.102135034683233
1188,16,15.297028271028141
1189,17,15.332176869397662
1190,12,15.415568049769636
1191,22,15.244789671123012
1192,21,15.58255021140872
1193,18,15.853422772363857
1194,15,15.96075166950845
1195,14,15.912714086033027
1196,12,15.817078369810446
1197,20,15.62622447516178
1198,14,15.84491325140369
1199,18,15.752667576912577
1200,13,15.865034233829734
1201,11,15.721782557901033
1202,15,15.48569344192691
1203,13,15.461408769830564
1204,15,15.338338367101823
1205,20,15.321421448746731
1206,5,15.555350376309393
1207,12,15.027582857493924
1208,14,14.876203738461085
1209,17,14.832393539617101
1210,13,14.940773886478103
1211,16,14.843735227916984
1212,17,14.901548478442063
1213,12,15.006471078361818
1214,15,14.856147548285584
1215,13,14.863340170871304
1216,12,14.770173198090525
1217,18,14.631664562027856
1218,13,14.800081369689249
1219,16,14.710077336967572
1220,16,14.774573482040122
1221,18,14.835844819859044
1222,15,14.99405261462888
1223,18,14.994349983897434
1224,18,15.144632520465349
1225,22,15.287400930204868
1226,22,15.623030907536481
1227,13,15.941879386001515
1228,15,15.794785452464225
1229,18,15.755046179841013
1230,19,15.86729390661175
1231,18,16.023929199360232
1232,9,16.122732775155008
1233,9,15.76659615427865
1234,14,15.42826636444611
1235,12,15.356853034302874
1236,17,15.189010406429588
1237,15,15.279559909949967
1238,18,15.265581914452468
1239,16,15.402302854492632
1240,16,15.432187723688928
1241,17,15.46057834942541
1242,14,15.537549455795997
1243,18,15.460671971085267
1244,24,15.58763840829379
1245,19,16.008256535562815
1246,17,16.157843696863743
1247,9,16.19995153586241
1248,15,15.839953976950683
1249,13,15.797956278103149
1250,13,15.658058499960777
1251,18,15.525155610725525
1252,22,15.648897865952035
1253,20,15.96645299649629
1254,18,16.168130346671475
1255,10,16.25972386510069
1256,18,15.946737671845653
1257,13,16.049400824016157
1258,22,15.896930818578134
1259,15,16.202084301491084
1260,14,16.14198008641653
1261,12,16.034881070174777
1262,13,15.833137040507895
1263,19,15.691480224245286
1264,14,15.856906201112093
1265,6,15.764060879135558
1266,16,15.275857847099708
1267,17,15.31206496666565
1268,18,15.396461742174225
1269,23,15.5266386908283
1270,14,15.900306732445026
1271,14,15.805291383901846
1272,9,15.715026802785824
1273,21,15.379275480527925
1274,18,15.660311778027102
1275,14,15.777296224888534
1276,22,15.688431401723179
1277,16,16.004009855478877
1278,15,16.00380937462586
1279,9,15.953618905894565
1280,21,15.60593797848123
1281,22,15.87564115108274
1282,19,16.18185911737046
1283,14,16.322766149581007
1284,11,16.206627830181027
1285,17,15.946296450592904
1286,12,15.998981651905115
1287,20,15.799032593151717
1288,22,16.009080963494128
1289,16,16.30862693916128
1290,20,16.293195604124143
1291,16,16.478535823917937
1292,15,16.454609044642968
1293,19,16.38187859241082
1294,20,16.51278465086935
1295,16,16.687145418325883
1296,19,16.65278815933052
1297,9,16.770148739443066
1298,23,16.381641320352305
1299,17,16.71255923049283
1300,18,16.726931292810043
1301,17,16.79058476393233
1302,20,16.80105554957757
1303,16,16.961002772098688
1304,14,16.91295264541468
1305,15,16.76730500122302
1306,22,16.678939751161867
1307,14,16.944992787445628
1308,14,16.797743136152416
1309,16,16.657855967423863
1310,17,16.624963180973598
1311,14,16.643715045766776
1312,13,16.511529281557507
1313,14,16.335952853242418
1314,19,16.219155198659365
1315,9,16.358197426805468
1316,16,15.990287573346587
1317,14,15.990773206600185
1318,16,15.891234534349246
1319,23,15.896672819552712
1320,15,16.25183915473322
1321,13,16.189247196996558
1322,17,16.029784872909516
1323,10,16.078295653105897
1324,12,15.774380870450601
1325,11,15.58566185076993
1326,13,15.35637877015236
1327,14,15.23855986740753
1328,19,15.176631862116222
1329,14,15.367800257089481
1330,11,15.299410232314077
1331,16,15.084439732619302
1332,10,15.130217757909264
1333,13,14.8737068700138
1334,17,14.780021562275897
1335,20,14.891020508003958
1336,12,15.14646948260376
1337,15,14.989146032315428
1338,12,14.989688730699656
1339,15,14.840204318006531
1340,21,14.848194102106204
1341,15,15.155784468526466
1342,17,15.147995245100143
1343,9,15.240595506686994
1344,12,14.928565749234037
1345,14,14.782137485614193
1346,15,14.743030599412554
1347,14,14.755879069441926
1348,15,14.7180851040489
1349,18,14.732180848846454
1350,11,14.895571842166918
1351,13,14.7007932619795
1352,14,14.615753634643312
1353,19,14.584965940990216
1354,12,14.805717632019775
1355,19,14.665431774260643
1356,15,14.882160173626682
1357,17,14.888052164945346
1358,18,14.993649580539936
1359,12,15.143967137275725
1360,18,14.986768804253796
1361,12,15.137430399803891
1362,11,14.980558903655554
1363,11,14.781530970393705
1364,18,14.592454433794948
1365,17,14.762831747867986
1366,14,14.874690184316444
1367,15,14.830955663179692
1368,16,14.839407880020707
1369,14,14.897437497940599
1370,21,14.852565611122639
1371,17,15.15993740209208
1372,12,15.251940555829334
1373,18,15.089343551879724
1374,22,15.234876410048523
1375,15,15.573132613387955
1376,15,15.544475982718556
1377,14,15.517252183582627
1378,20,15.441389562482566
1379,10,15.669320084358437
1380,22,15.385854080140515
1381,19,15.716561399975346
1382,20,15.880733318055649
1383,16,16.086696652152867
1384,18,16.08236183146615
1385,12,16.17824377565563
1386,15,15.969331610714706
1387,15,15.92086503017897
1388,17,15.87482177867002
1389,20,15.931080713578377
1390,23,16.13452667789946
1391,12,16.47780032016263
1392,18,16.253910327996355
1393,19,16.341214847359325
1394,22,16.474154093070428
1395,21,16.750446412258764
1396,22,16.9629241631714
1397,15,17.214777978854688
1398,17,17.104039079911953
1399,13,17.09883714975821
1400,20,16.893895328033086
1401,11,17.04920056163143
1402,20,16.746740545470786
1403,16,16.909403518197244
1404,21,16.86393335420831
1405,18,17.070736758023468
1406,17,17.11719995588508
1407,15,17.111339981932684
1408,16,17.00577298283605
1409,13,16.955484345615176
1410,13,16.757710164097205
1411,18,16.56982469165513
1412,11,16.64133349283516
1413,13,16.35926683011433
1414,14,16.1913035243714
1415,23,16.0817383362319
1416,20,16.427651395578447
1417,10,16.606268825799525
1418,16,16.275955384509547
1419,16,16.262157627205
1420,17,16.249049757765675
1421,11,16.286597293719247
1422,9,16.022267440954213
1423,19,15.671154086787896
1424,16,15.83759637052757
1425,17,15.845716563922121
1426,15,15.903430759567872
1427,11,15.858259221589478
1428,17,15.615346272430932
1429,13,15.684578982651242
1430,22,15.550350069281466
1431,16,15.87283258965925
1432,9,15.879190972097216
1433,11,15.535231441373748
1434,9,15.308469881225989
1435,20,14.993046405046082
1436,19,15.243394084793778
1437,30,15.43122436863316
1438,16,16.159663150201503
1439,19,16.151680004612356
1440,14,16.294095992460807
1441,12,16.179391180916838
1442,20,15.970421645712854
1443,17,16.171900563427208
1444,16,16.213305559097705
1445,10,16.202640293063748
1446,17,15.89250827841056
1447,17,15.94788288833189
1448,18,16.000488767757155
1449,17,16.100464365132083
1450,16,16.145441170717337
1451,12,16.138169124102397
1452,23,15.931260691739135
1453,14,16.28469763331032
1454,23,16.170462739723874
1455,12,16.51193957889582
1456,16,16.286342623792887
1457,15,16.272025504524173
1458,18,16.20842422929796
1459,18,16.29800305359585
1460,21,16.383102936678842
1461,14,16.613947861370473
1462,14,16.483250456381022
1463,19,16.35908792164104
1464,17,16.49113351363806
1465,15,16.516576861798015
1466,27,16.440748018708113
1467,19,16.968710641614564
1468,13,17.070275097612907
1469,14,16.86676137849505
1470,14,16.723423297649365
1471,13,16.587252120845967
1472,20,16.407889550566455
1473,16,16.587495073038134
1474,17,16.55812033130716
1475,12,16.58021433858366
1476,20,16.351203645496334
1477,17,16.533643463221516
1478,14,16.5569613139023
1479,13,16.429113236286256
1480,21,16.25765761023473
1481,18,16.494774801248568
1482,14,16.570036096948925
1483,16,16.441534280180548
1484,13,16.419457578092448
1485,22,16.248484734950612
1486,17,16.536060522044938
1487,15,16.55925751978455
1488,12,16.48129464379532
1489,6,16.257229935447413
1490,23,15.744368450595971
1491,20,16.107150004224316
1492,13,16.3017925040131
1493,17,16.13670291457523
1494,20,16.179867792688327
1495,13,16.37087440305391
1496,13,16.202330718664
1497,12,16.042214218493587
1498,26,15.840103531410765
1499,18,16.3480984263658
1500,15,16.430693540810296
1501,11,16.35915886376978
1502,15,16.09120093250222
1503,24,16.036640885877105
1504,14,16.434808889266964
1505,11,16.313068432882687
1506,24,16.04741502315948
1507,22,16.445044319685223
1508,14,16.722792127542817
1509,20,16.586652509244747
1510,16,16.757319883782507
1511,18,16.71945390151431
1512,16,16.783481242201383
1513,7,16.744307192012243
1514,22,16.257091826451166
1515,14,16.544237258970465
1516,12,16.417025384101013
1517,9,16.196174138737817
1518,17,15.836365449682319
1519,14,15.89454720104006
1520,15,15.799819829067127
1521,19,15.759828837613771
1522,16,15.921837383812154
1523,21,15.925745526542475
1524,11,16.179458321740924
1525,17,15.920485417574806
1526,17,15.974461170537923
1527,13,16.025738135852883
1528,31,15.874451264823024
1529,12,16.630728773107446
1530,13,16.39919235829393
1531,16,16.22923277614202
1532,14,16.217771149255846
1533,20,16.106882579872124
1534,15,16.301538450878517
1535,17,16.23646152833459
1536,15,16.274638475759716
1537,15,16.21090655197173
1538,16,16.150361224373142
1539,9,16.142843175075413
1540,22,15.785701034203035
1541,8,16.096416006334742
1542,22,15.691595211978468
1543,21,16.0070154752214
1544,22,16.256664772985904
1545,18,16.543831558178468
1546,13,16.61664001603233
1547,14,16.4358080509935
1548,19,16.314017636522898
1549,15,16.448316742775823
1550,23,16.37590090563703
1551,20,16.70710583651332
1552,15,16.871750544687654
1553,19,16.77816301745327
1554,11,16.889254854659676
1555,14,16.59479212384762
1556,22,16.465052505734306
1557,11,16.741799904289447
1558,15,16.454709920995903
1559,15,16.381974424946108
1560,10,16.3128757036988
1561,25,15.99723191851386
1562,9,16.447370322588164
1563,15,16.07500182434015
1564,13,16.02125173312314
1565,17,15.870189182229769
1566,15,15.926679746960138
1567,16,15.88034575961213
1568,21,15.886328483552452
1569,16,16.142012130900405
1570,17,16.134911536276313
1571,19,16.178165983304353
1572,12,16.319257672218207
1573,20,16.103294812449153
1574,22,16.298130071826694
1575,15,16.583223592077218
1576,18,16.504062412473356
1577,19,16.578859327612474
1578,19,16.699916349310918
1579,16,16.814920519924442
1580,17,16.774174505849146
1581,10,16.785465804398548
1582,13,16.44619251417862
1583,9,16.273882924232474
1584,13,15.910188795902243
1585,14,15.764679391869917
1586,14,15.676445410355491
1587,13,15.592623127916786
1588,13,15.462992007283733
1589,15,15.339842442682333
1590,14,15.322850320548214
1591,18,15.256707792599874
1592,17,15.393872438732666
1593,18,15.47417884063789
1594,17,15.600469934368782
1595,12,15.6704464614922
1596,18,15.486924162259447
1597,19,15.61257798990926
1598,18,15.781949078492868
1599,9,15.892851660331011
1600,13,15.548209095195853
1601,13,15.420798676198846
1602,13,15.29975877815169
1603,14,15.18477087500689
1604,19,15.125532319335615
1605,13,15.319255691447905
1606,16,15.203292942638296
1607,21,15.243128307427309
1608,14,15.530971963581516
1609,13,15.454423353481511
1610,18,15.331702221570222
1611,15,15.465117146254498
1612,15,15.441861288941771
1613,22,15.419768224494682
1614,13,15.748779837111805
1615,13,15.611340881019
1616,14,15.480773872730836
1617,12,15.406735167173364
1618,14,15.236398432656554
1619,19,15.174578499102797
1620,18,15.365849562226728
1621,15,15.497557119878177
1622,23,15.472679263884269
1623,21,15.849045276848196
1624,22,16.10659308453136
1625,16,16.40126345414665
1626,20,16.381200293360244
1627,10,16.562140278692233
1628,13,16.23403326475762
1629,18,16.072331637282524
1630,14,16.168715091181184
1631,8,16.060279324701195
1632,20,15.6572653644266
1633,17,15.87440209620527
1634,8,15.930682015236863
1635,13,15.534147920435483
1636,15,15.407440560176495
1637,15,15.38706853216767
1638,14,15.367715105559284
1639,19,15.29932933836039
1640,23,15.484362859521442
1641,21,15.86014469270351
1642,13,16.117137529593908
1643,21,15.961280688876998
1644,17,16.213216725958723
1645,22,16.252555913502647
1646,21,16.53992814166937
1647,21,16.762931806111474
1648,15,16.97478528733147
1649,14,16.876046022964896
1650,17,16.732243709895723
1651,15,16.745631548242795
1652,10,16.658349970830656
1653,19,16.325432472289123
1654,15,16.45916083675374
1655,14,16.386202794916052
1656,16,16.26689264324932
1657,16,16.25354802300778
1658,17,16.24087063377832
1659,16,16.278827125931265
1660,18,16.26488578155563
1661,13,16.351641528240634
1662,17,16.18405948759139
1663,20,16.22485653705368
1664,23,16.413613710200995
1665,21,16.742933000849085
1666,19,16.955786422332203
1667,24,17.057997089294663
1668,20,17.405097282513644
1669,16,17.53484241838796
1670,19,17.45810030938949
1671,16,17.535195281999087
1672,15,17.45843552982006
1673,12,17.335513753329057
1674,14,17.06873808950446
1675,14,16.915301173108308
1676,21,16.769536102531962
1677,20,16.981059368930936
1678,19,17.13200640048439
1679,13,17.22540606853924
1680,19,17.014135800875064
1681,18,17.11342899891038
1682,18,17.157757584727648
1683,19,17.19986974125405
1684,16,17.28987624227042
1685,24,17.225382442077827
1686,20,17.56411336765765
1687,20,17.685907699274768
1688,16,17.80161231431103
1689,15,17.711531710516407
1690,14,17.575955124990585
1691,20,17.397157356820127
1692,15,17.52729948897912
1693,23,17.400934514530164
1694,19,17.680887764961795
1695,16,17.746843364792777
1696,16,17.659501208474065
1697,14,17.57652615997129
1698,19,17.397699840051796
1699,24,17.477814836128278
1700,13,17.80392414200558
1701,21,17.563727970668086
1702,15,17.735541643660255
1703,18,17.598764561477243
1704,14,17.618826369166168
1705,11,17.43788503878693
1706,17,17.11599079876851
1707,21,17.11019128267194
1708,16,17.304681790063917
1709,14,17.23944771248165
1710,19,17.07747531493664
1711,12,17.173601537268876
1712,16,16.91492148424729
1713,16,16.869175421955855
1714,15,16.82571666277899
1715,16,16.73443082964004
1716,16,16.697709300078966
1717,15,16.662823846995945
1718,10,16.57968265464615
1719,19,16.25069852191384
1720,22,16.388163583897217
1721,14,16.668755428544216
1722,16,16.535317645196073
1723,18,16.508551774857196
1724,23,16.58312422187712
1725,11,16.903967986941407
1726,16,16.608769599515263
1727,24,16.57833113146043
1728,20,16.949414622571126
1729,16,17.10194389144257
1730,12,17.04684670879137
1731,17,16.79450439719366
1732,19,16.804779201175833
1733,15,16.914540229196113
1734,17,16.818813217736306
1735,15,16.82787258069135
1736,15,16.73647895165678
1737,21,16.64965500407394
1738,12,16.867172325395813
1739,17,16.62381373296788
1740,20,16.642623070161342
1741,5,16.810491916653277
1742,14,16.21996732082061
1743,20,16.108968942858652
1744,16,16.30352049571572
1745,14,16.28834448285086
1746,16,16.173927246787386
1747,14,16.165230896368946
1748,17,16.056969339629568
1749,15,16.104120896489945
1750,17,16.048914851665447
1751,18,16.09646913292403
1752,19,16.191645712040618
1753,14,16.332063414517656
1754,10,16.215460231870843
1755,10,15.9046872202773
1756,8,15.609452859263435
1757,20,15.228980222260727
1758,17,15.46753121114769
1759,20,15.544154674432164
1760,18,15.766946940710556
1761,20,15.878599629437813
1762,16,16.084669647965924
1763,20,16.080436177488558
1764,15,16.276414368614127
1765,18,16.212593650183422
1766,19,16.301964003437035
1767,20,16.436865791344253
1768,14,16.61502250177704
1769,11,16.48427136476726
1770,14,16.210057808449825
1771,20,16.099554906106405
1772,9,16.294577160801083
1773,14,15.92984832064242
1774,17,15.83335589268937
1775,13,15.89168812189676
1776,11,15.747103751564708
1777,20,15.509748575907402
1778,13,15.734261147112031
1779,15,15.597548125519216
1780,17,15.567670719243255
1781,16,15.63928720712295
1782,23,15.65732285868773
1783,19,16.024456691911485
1784,12,16.173233845394982
1785,22,15.96457217696709
1786,11,16.26634359196059
1787,15,16.00302642428349
1788,16,15.952875103069315
1789,20,15.955231359836779
1790,12,16.15746979184494
1791,14,15.949596326094548
1792,12,15.852116497868892
1793,15,15.659510696817303
1794,25,15.626535161976438
1795,17,16.095208403877614
1796,11,16.140448007525592
1797,18,15.883425619070241
1798,13,15.989254373879515
1799,11,15.839791690948326
1800,12,15.597802118321837
1801,18,15.417912036247603
1802,19,15.54701647019801
1803,23,15.71966563476718
1804,13,16.083682329186963
1805,13,15.929498248490402
1806,17,15.783023371828667
1807,24,15.84387222707909
1808,19,16.251678663408853
1809,21,16.38909471831748
1810,18,16.619640053927178
1811,9,16.688658086993605
1812,23,16.304225200525316
1813,19,16.63901391665719
1814,16,16.757063208903404
1815,21,16.71921006037916
1816,18,16.933249628885775
1817,18,16.98658718320427
1818,21,17.037257859806843
1819,16,17.235395038342073
1820,24,17.173625298345897
1821,10,17.51494408111232
1822,16,17.1391968770567
1823,16,17.082237045124796
1824,17,17.028125204789482
1825,11,17.026718968391865
1826,16,16.7253830318932
1827,22,16.68911389221947
1828,20,16.95465822145035
1829,16,17.106925310377832
1830,14,17.051579056779868
1831,19,16.899000092019946
1832,25,17.004050075498018
1833,19,17.403847571723116
1834,12,17.48365518121603
1835,16,17.209472445997086
1836,13,17.14899883561816
1837,18,16.941548929600035
1838,13,16.99447151888282
1839,14,16.794747978701462
1840,18,16.65501056784546
1841,19,16.72226007521597
1842,14,16.83614705953424
1843,18,16.6943396946366
1844,13,16.759622745667556
1845,18,16.571641644146965
1846,25,16.643059597702404
1847,13,17.06090661781728
1848,18,16.857861322689203
1849,21,16.91496829231753
1850,10,17.119219949227226
1851,12,16.763258951765863
1852,13,16.525096028019426
1853,19,16.348841262381242
1854,17,16.48139918734125
1855,14,16.507329251816046
1856,19,16.381962777304313
1857,14,16.512864626518166
1858,21,16.387221383271328
1859,11,16.617860385633335
1860,11,16.336967378272597
1861,9,16.070119021279893
1862,15,15.716613088097292
1863,10,15.680782433692427
1864,18,15.396743312007805
1865,22,15.526906182170201
1866,12,15.850560896903549
1867,14,15.65803287590023
1868,18,15.575131220184288
1869,17,15.696374694937859
1870,12,15.761555984032823
1871,14,15.57347820867304
1872,15,15.494804286318457
1873,19,15.470064072002534
1874,11,15.646560856481479
1875,19,15.414232825578333
1876,22,15.593521172378487
1877,18,15.91384513760142
1878,11,16.018152916484134
1879,13,15.767245282580856
1880,20,15.6288830542146
1881,20,15.84743890150387
1882,19,16.055066956428675
1883,11,16.20231359668631
1884,19,15.942197928772922
1885,11,16.095088020413346
1886,23,15.840333631313607
1887,7,16.19831692590607
1888,15,15.738401073650301
1889,12,15.701481019967785
1890,24,15.516406992811254
1891,11,15.940586690854406
1892,17,15.693557368232614
1893,18,15.758879523662841
1894,21,15.870935583242485
1895,18,16.127388875605934
1896,8,16.221019467588423
1897,15,15.809968500169466
1898,9,15.769470075160992
1899,12,15.430996589284335
1900,23,15.259446783661977
1901,23,15.64647442063702
1902,25,16.01415067576331
1903,15,16.463443141975144
1904,23,16.390270984876388
1905,16,16.720757411790707
1906,17,16.6847195531221
1907,20,16.70048359930785
1908,16,16.865459419342457
1909,15,16.822186460296262
1910,7,16.731077137281446
1911,24,16.24452327445691
1912,21,16.632297158417778
1913,12,16.85068237202246
1914,15,16.608148277263197
1915,17,16.527740863400037
1916,19,16.55135384407189
1917,18,16.673786139947367
1918,11,16.740096868712783
1919,27,16.453092037198072
1920,21,16.980437459180024
1921,22,17.181415657746594
1922,12,17.422344898701123
1923,16,17.151227677607924
1924,23,17.093666305648455
1925,18,17.388982966524175
1926,19,17.41953385396075
1927,15,17.49855714934178
1928,12,17.373629291874693
1929,22,17.104947851122816
1930,20,17.349700482408533
1931,16,17.482215458288106
1932,17,17.40810469729463
1933,15,17.387699486271753
1934,18,17.268314511958163
1935,13,17.30489882212304
1936,17,17.089653916779675
1937,23,17.085171244782547
1938,19,17.38091265870156
1939,15,17.461867013845552
1940,15,17.338773663153273
1941,21,17.22183497999561
1942,15,17.410743302521404
1943,13,17.290206137395334
1944,19,17.075695866288353
1945,15,17.171911061053006
1946,20,17.063315508000354
1947,12,17.210149732600335
1948,10,16.949642269812177
1949,20,16.602160156321567
1950,13,16.772052148505487
1951,14,16.583449576843
1952,15,16.45427708607992
1953,8,16.38156323177592
1954,16,15.962485076147589
1955,16,15.964360834261138
1956,18,15.966142804469008
1957,20,16.067835700008345
1958,17,16.264443915007927
